id_estacao,data,temp_max,temp_min,precipitacao_mm,umidade
D004,2023-03-18,27.0,14.3,0.0,82
B002,2023-08-23,22.1,14.3,24.1,62
C003,2023-03-18,25.4,18.7,0.0,50
E005,2023-02-13,35.0,27.3,6.3,88
A001,2023-01-18,23.0,14.5,0.0,41
D004,2023-12-24,32.2,22.0,9.6,72
C003,2023-09-23,32.0,27.0,18.8,67
B002,2023-03-11,30.7,18.5,1.3,64
D004,2023-04-25,25.0,16.7,18.2,56
D004,2023-02-21,25.0,12.3,0.0,35
A001,2023-02-19,28.5,17.0,0.0,63
C003,2023-04-10,28.3,20.6,0.0,43
E005,2023-02-20,31.5,28.3,0.0,90
C003,2023-10-23,24.1,12.1,3.2,84
D004,2023-03-24,21.1,13.2,0.0,36
C003,2023-04-26,21.9,11.4,0.0,83
E005,2023-03-19,34.4,28.8,0.0,80
E005,2023-11-13,36.8,33.0,0.0,77
E005,2023-03-08,30.8,25.4,0.0,91
A001,2023-11-18,25.3,17.3,3.5,66
D004,2023-08-25,34.2,19.7,0.0,77
A001,2023-07-13,29.5,21.4,0.0,34
A001,2023-09-20,32.9,19.2,2.7,73
D004,2023-05-07,21.6,9.7,0.0,68
E005,2023-01-25,35.4,29.2,13.6,83
A001,2023-01-18,23.1,14.3,15.7,49
E005,2023-03-07,37.1,33.9,0.0,76
D004,2023-07-20,23.6,17.2,16.7,44
D004,2023-01-25,30.9,20.7,19.7,38
D004,2023-05-31,32.8,18.9,24.2,63
B002,2023-10-02,27.6,13.7,17.7,37
B002,2023-09-09,23.2,11.4,0.0,47
C003,2023-01-04,30.6,19.7,0.0,55
E005,2023-04-07,31.9,24.2,0.0,91
E005,2023-08-22,36.5,30.3,0.0,86
D004,2023-04-24,26.7,17.8,6.4,59
D004,2023-05-27,34.8,23.7,0.0,53
D004,2023-04-09,29.5,22.7,0.0,78
B002,2023-03-06,20.7,15.3,0.0,73
A001,2023-12-01,28.7,21.6,12.6,76
A001,2023-07-05,23.2,16.5,14.6,55
B002,2023-01-08,30.3,15.6,0.0,40
D004,2023-04-02,26.3,14.4,0.0,44
D004,2023-01-07,22.1,11.4,7.8,69
B002,2023-09-22,34.3,24.9,0.0,50
A001,2023-12-23,33.7,22.9,2.4,70
A001,2023-04-15,32.7,24.6,0.0,68
E005,2023-02-12,37.5,31.1,0.0,87
A001,2023-04-04,32.1,22.5,0.0,44
A001,2023-05-18,24.5,10.7,0.0,64
E005,2023-07-14,31.8,24.0,6.1,94
D004,2023-01-21,26.1,20.1,0.0,59
B002,2023-03-17,24.8,11.5,18.5,63
E005,2023-10-04,28.8,21.9,0.0,77
C003,2023-11-15,25.9,11.0,21.0,41
A001,2023-10-20,31.2,21.0,0.0,65
E005,2023-03-27,29.7,24.6,0.0,87
B002,2023-06-11,23.4,12.3,0.0,71
D004,2023-01-15,30.2,20.4,0.0,42
B002,2023-09-01,27.6,16.6,0.0,63
B002,2023-09-27,26.4,14.3,8.0,76
B002,2023-12-17,30.0,21.5,17.5,79
A001,2023-03-23,20.4,6.9,0.0,84
A001,2023-02-26,28.9,18.9,23.4,47
B002,2023-06-17,23.4,15.5,0.0,48
E005,2023-04-11,36.8,30.1,0.0,71
B002,2023-07-29,31.9,23.3,0.0,60
A001,2023-06-11,28.1,17.7,0.0,56
D004,2023-09-21,28.2,16.9,0.0,33
A001,2023-08-17,20.2,8.0,0.0,52
B002,2023-07-13,29.9,19.0,0.0,79
D004,2023-12-01,25.1,18.4,0.0,48
E005,2023-07-20,34.9,29.9,0.0,79
E005,2023-09-21,37.4,33.5,0.0,93
C003,2023-11-30,28.0,21.3,0.0,54
D004,2023-05-27,33.3,25.5,18.6,61
C003,2023-08-06,30.9,16.7,0.0,57
E005,2023-02-05,34.7,27.4,0.0,91
B002,2023-05-06,23.3,17.7,8.0,85
C003,2023-12-11,27.3,12.3,0.0,54
B002,2023-09-14,25.3,18.3,1.0,42
C003,2023-08-01,34.3,19.6,0.0,41
D004,2023-08-26,33.8,24.8,0.0,51
C003,2023-10-18,24.8,16.8,0.0,55
C003,2023-07-30,21.7,9.4,15.0,46
C003,2023-05-26,33.6,24.6,0.0,43
A001,2023-09-18,33.6,26.9,0.0,54
E005,2023-09-26,32.2,27.0,0.0,81
E005,2023-09-09,37.0,33.9,0.0,84
D004,2023-02-02,30.2,21.4,0.0,43
E005,2023-07-24,33.0,25.3,0.0,91
E005,2023-06-08,31.5,26.9,0.0,70
A001,2023-09-18,33.9,26.0,0.0,83
E005,2023-08-25,28.9,24.9,0.0,81
B002,2023-04-28,23.2,11.2,19.0,64
B002,2023-08-01,27.4,21.2,8.2,35
A001,2023-12-19,24.7,14.7,2.0,84
B002,2023-03-17,24.8,12.8,19.8,48
B002,2023-07-28,32.7,22.8,7.8,82
A001,2023-07-02,31.3,17.6,0.0,64
D004,2023-06-12,28.8,22.3,0.0,35
D004,2023-07-03,31.1,19.4,0.0,63
D004,2023-08-14,27.7,16.8,0.0,36
B002,2023-07-26,29.7,18.5,0.0,76
B002,2023-02-11,30.1,15.7,0.0,74
D004,2023-09-27,27.4,19.4,0.0,79
B002,2023-04-02,34.4,24.2,0.0,74
C003,2023-02-09,26.2,12.6,2.9,74
D004,2023-11-19,33.1,21.8,0.0,30
E005,2023-02-18,35.6,32.5,0.0,95
B002,2023-07-05,29.6,14.6,0.0,82
B002,2023-04-04,31.2,25.1,14.5,44
E005,2023-03-05,33.8,28.5,3.8,87
E005,2023-10-15,33.8,28.6,0.0,88
D004,2023-11-28,32.6,17.7,0.0,70
C003,2023-05-01,32.8,24.6,12.1,55
B002,2023-06-18,20.7,10.5,0.0,45
A001,2023-08-27,30.0,17.2,0.0,61
B002,2023-08-05,21.2,13.9,0.0,56
E005,2023-07-21,37.5,30.8,0.0,78
E005,2023-05-16,32.3,27.6,23.6,87
C003,2023-05-11,21.5,11.8,1.2,40
C003,2023-02-02,33.1,27.4,0.0,44
D004,2023-07-10,27.4,18.6,0.0,69
B002,2023-12-19,21.2,13.7,17.3,59
B002,2023-08-31,21.0,7.5,0.0,69
D004,2023-03-04,27.9,14.2,0.0,35
E005,2023-04-13,29.2,23.9,0.0,80
C003,2023-05-22,23.5,16.7,0.0,41
D004,2023-07-30,24.9,18.2,4.7,53
A001,2023-02-18,20.5,9.9,0.0,69
A001,2023-03-21,24.5,15.2,0.0,84
E005,2023-08-01,33.3,28.9,0.0,90
C003,2023-09-01,30.1,23.8,4.0,59
B002,2023-03-02,34.2,26.8,19.2,71
B002,2023-04-13,24.9,18.4,0.0,34
A001,2023-06-21,30.9,20.8,4.4,37
A001,2023-08-09,24.6,15.2,0.0,67
D004,2023-07-16,30.8,18.7,0.0,48
A001,2023-11-01,33.4,20.5,0.0,30
C003,2023-06-09,24.2,13.8,0.0,78
B002,2023-11-17,34.2,26.8,0.0,40
A001,2023-05-31,20.9,10.1,0.0,74
E005,2023-06-09,37.0,29.2,0.0,71
A001,2023-10-19,25.3,19.4,0.0,35
A001,2023-07-29,27.4,18.5,0.0,73
B002,2023-07-13,24.6,11.5,23.0,55
E005,2023-09-20,35.2,31.6,0.0,94
C003,2023-07-21,28.6,22.8,9.0,70
B002,2023-11-14,26.9,20.8,0.0,68
C003,2023-10-13,31.8,20.0,13.1,77
D004,2023-01-11,27.5,21.9,0.0,32
D004,2023-05-25,34.6,22.5,0.0,81
E005,2023-06-19,32.8,28.9,17.2,94
E005,2023-11-15,28.6,22.6,0.0,89
E005,2023-01-27,34.8,31.7,0.0,80
C003,2023-09-06,34.3,22.3,0.0,31
B002,2023-04-13,30.4,19.6,18.1,33
B002,2023-03-26,34.6,23.3,0.0,63
A001,2023-10-08,22.6,7.8,20.9,73
D004,2023-06-03,20.7,12.5,0.0,69
D004,2023-04-05,35.0,29.5,0.0,54
D004,2023-08-21,24.4,17.2,0.0,45
C003,2023-08-26,26.0,13.4,3.0,47
D004,2023-12-11,25.0,18.1,0.0,81
D004,2023-05-03,32.8,20.6,0.0,58
B002,2023-07-23,29.6,19.5,0.0,45
E005,2023-07-19,31.8,25.9,21.5,82
A001,2023-09-09,25.3,16.8,0.0,51
D004,2023-05-04,32.6,21.4,0.0,33
A001,2023-03-11,30.1,19.0,0.0,78
C003,2023-01-13,21.4,8.9,4.8,48
A001,2023-02-08,23.8,11.2,0.0,72
D004,2023-09-07,21.6,10.1,0.0,83
D004,2023-07-24,23.7,16.9,0.0,71
C003,2023-04-30,25.6,14.1,0.0,50
B002,2023-12-13,23.3,17.8,0.0,84
B002,2023-09-28,21.4,14.3,0.0,40
E005,2023-03-20,37.1,29.3,0.0,87
D004,2023-06-20,25.4,18.1,0.0,85
B002,2023-11-06,24.7,12.2,0.2,51
B002,2023-07-12,26.8,16.6,0.0,74
B002,2023-05-09,25.5,16.7,0.0,41
C003,2023-04-05,23.0,14.7,0.0,35
B002,2023-10-02,25.1,10.7,8.3,61
A001,2023-01-11,32.6,23.8,8.3,34
C003,2023-04-28,21.8,8.3,2.4,76
E005,2023-07-07,28.8,21.8,11.0,76
E005,2023-07-19,30.9,24.1,0.0,84
E005,2023-07-14,33.5,27.1,0.0,70
C003,2023-10-23,28.1,20.2,0.0,52
D004,2023-03-06,34.3,27.5,0.0,43
B002,2023-06-27,28.4,19.6,0.3,74
B002,2023-11-29,20.9,9.5,0.0,33
B002,2023-10-16,21.4,16.2,0.0,79
B002,2023-02-14,21.4,7.0,17.6,69
E005,2023-03-06,29.7,22.2,0.0,94
A001,2023-11-17,33.7,22.0,0.0,49
B002,2023-09-08,28.2,16.3,0.0,48
B002,2023-08-28,28.6,20.1,0.0,32
A001,2023-07-18,26.9,14.5,0.0,43
B002,2023-10-31,22.9,15.4,0.0,58
D004,2023-11-01,32.2,25.7,0.0,47
E005,2023-02-07,29.8,24.2,17.8,86
E005,2023-03-06,37.7,34.3,17.5,94
E005,2023-12-28,34.3,28.0,0.0,83
A001,2023-09-05,20.8,6.9,0.0,36
B002,2023-02-20,26.1,12.4,12.3,35
B002,2023-05-12,21.2,15.7,0.0,78
C003,2023-09-01,34.3,23.2,0.0,82
D004,2023-10-24,32.7,22.2,2.3,48
E005,2023-06-09,34.1,27.6,0.0,72
C003,2023-11-27,25.0,14.7,0.9,85
D004,2023-07-13,27.1,12.1,0.0,42
E005,2023-04-23,37.9,33.4,0.0,89
C003,2023-04-24,21.0,15.2,0.0,33
D004,2023-09-07,34.9,29.4,0.0,35
C003,2023-05-20,20.1,8.7,0.0,68
A001,2023-10-02,22.4,13.5,0.0,59
A001,2023-07-11,34.8,20.7,0.0,40
C003,2023-04-19,32.8,26.5,0.0,54
C003,2023-01-06,20.2,5.8,0.0,63
E005,2023-10-08,34.3,27.1,0.0,93
A001,2023-11-28,28.6,14.8,13.0,78
E005,2023-10-31,31.7,27.6,0.0,81
C003,2023-03-17,34.8,29.7,0.0,46
E005,2023-06-20,32.1,26.4,0.0,84
D004,2023-08-27,23.9,15.8,0.0,73
E005,2023-04-15,37.1,31.3,0.0,71
D004,2023-06-12,27.6,15.0,0.0,62
A001,2023-12-08,28.5,22.8,0.0,39
C003,2023-07-15,33.7,28.5,0.0,60
D004,2023-12-07,32.2,17.8,0.0,57
C003,2023-09-24,23.9,17.4,0.0,40
B002,2023-11-24,27.5,15.2,0.0,85
C003,2023-04-09,29.8,19.7,0.6,42
B002,2023-09-08,21.0,6.8,0.0,58
E005,2023-04-04,33.1,25.3,0.0,74
B002,2023-11-26,26.3,20.1,0.0,67
D004,2023-04-24,24.7,14.2,0.0,32
C003,2023-04-26,26.8,13.0,20.7,72
E005,2023-05-27,37.5,33.9,3.7,71
A001,2023-09-20,33.2,27.3,0.0,44
B002,2023-01-07,34.0,24.4,9.9,37
A001,2023-07-02,32.0,22.1,0.0,44
C003,2023-04-18,26.0,11.2,0.0,47
E005,2023-03-11,28.4,21.2,6.5,92
C003,2023-03-14,23.6,13.2,0.0,80
B002,2023-08-31,27.9,18.5,0.0,75
A001,2023-10-05,31.3,20.8,23.4,50
E005,2023-11-28,32.4,26.6,0.0,83
B002,2023-10-02,27.4,17.1,13.4,50
B002,2023-11-29,24.2,10.1,6.3,60
B002,2023-08-05,23.8,12.7,9.1,31
B002,2023-08-12,33.5,18.8,15.7,82
D004,2023-07-05,31.9,17.6,0.0,48
E005,2023-10-28,31.2,27.6,0.0,76
B002,2023-10-04,27.3,20.7,0.0,34
C003,2023-08-15,25.5,16.0,0.0,60
D004,2023-05-04,28.0,21.8,11.5,43
E005,2023-08-04,35.8,29.1,0.0,94
D004,2023-07-22,31.7,18.3,0.0,80
A001,2023-11-03,20.1,8.3,14.5,49
C003,2023-08-31,21.0,8.9,0.0,62
D004,2023-07-05,21.8,11.4,0.0,32
A001,2023-07-24,33.8,19.5,0.0,71
C003,2023-12-25,28.5,19.9,0.0,38
B002,2023-06-28,23.2,10.1,8.4,66
A001,2023-04-18,26.6,18.8,0.0,55
B002,2023-01-09,31.5,24.6,0.0,81
C003,2023-09-15,32.1,23.0,21.0,82
C003,2023-01-13,27.1,13.5,0.0,63
B002,2023-07-03,23.5,13.2,0.0,32
E005,2023-10-17,37.8,33.3,0.0,89
C003,2023-01-02,33.3,21.9,11.4,56
E005,2023-09-10,36.3,32.4,0.0,95
B002,2023-05-15,26.3,12.6,0.0,77
A001,2023-03-11,28.2,21.6,10.9,37
E005,2023-09-10,32.6,25.9,0.0,89
B002,2023-07-27,34.1,22.2,0.0,74
C003,2023-01-01,22.5,9.9,0.0,36
E005,2023-05-31,34.5,29.0,22.2,81
E005,2023-07-03,36.8,33.3,0.0,95
C003,2023-12-12,33.0,24.3,2.6,42
D004,2023-07-19,30.0,19.8,6.8,52
D004,2023-10-03,24.9,17.1,0.0,40
C003,2023-11-02,28.6,22.0,0.0,30
D004,2023-07-05,22.0,8.7,0.0,71
E005,2023-09-03,28.9,24.1,0.5,85
C003,2023-04-06,32.4,20.8,5.7,40
A001,2023-03-27,26.9,15.3,0.0,73
B002,2023-10-10,28.1,22.9,0.0,53
E005,2023-02-28,30.0,24.3,0.0,89
E005,2023-06-13,31.8,25.3,4.0,91
A001,2023-01-11,21.6,6.7,5.5,77
E005,2023-09-21,35.3,31.6,0.0,76
E005,2023-06-02,34.4,29.3,0.0,77
D004,2023-03-01,28.4,14.8,0.0,77
C003,2023-09-26,31.8,17.6,0.0,60
A001,2023-01-28,31.9,26.5,10.1,31
E005,2023-05-20,31.5,28.1,0.0,73
D004,2023-06-03,30.8,19.7,0.0,76
E005,2023-10-27,33.3,28.1,11.4,71
A001,2023-07-15,24.0,13.7,0.0,31
C003,2023-01-13,31.0,16.5,19.9,57
B002,2023-08-24,23.5,8.5,2.0,64
C003,2023-07-14,20.9,14.6,0.0,50
B002,2023-12-22,32.5,20.9,0.0,36
B002,2023-03-11,33.6,21.4,0.0,42
E005,2023-11-03,35.3,28.2,11.4,80
B002,2023-12-30,33.1,25.4,0.0,50
C003,2023-12-25,32.4,26.8,0.0,65
E005,2023-04-16,36.3,30.4,1.8,86
E005,2023-11-25,31.3,24.2,0.0,83
C003,2023-10-14,32.0,19.3,0.0,72
A001,2023-11-14,21.9,8.4,12.2,40
E005,2023-07-10,31.6,27.3,0.0,76
C003,2023-01-20,33.4,26.9,0.0,55
A001,2023-12-08,31.1,22.0,7.9,39
B002,2023-03-01,26.6,16.1,0.0,57
A001,2023-06-25,29.5,20.5,14.3,74
B002,2023-03-01,29.0,20.3,0.0,31
E005,2023-01-06,34.7,27.7,0.0,82
E005,2023-01-28,29.7,23.6,0.0,77
B002,2023-11-17,20.9,10.9,0.0,70
C003,2023-01-16,21.9,8.0,0.0,35
E005,2023-09-05,28.2,21.3,0.0,74
C003,2023-11-27,29.3,16.3,10.1,85
A001,2023-07-11,27.6,21.3,0.0,38
E005,2023-11-24,33.8,27.6,0.0,74
A001,2023-11-07,23.0,8.1,0.0,70
B002,2023-03-11,25.7,16.8,0.0,42
B002,2023-02-25,31.4,22.6,0.0,80
D004,2023-06-01,31.7,21.9,0.0,83
B002,2023-08-13,25.9,11.9,0.0,39
C003,2023-09-27,32.2,25.9,0.0,35
D004,2023-05-02,26.0,19.5,0.0,70
C003,2023-07-24,31.2,23.9,0.0,58
C003,2023-10-19,28.4,14.6,4.7,63
C003,2023-02-10,23.4,10.7,0.0,66
D004,2023-09-24,21.2,11.3,0.0,57
E005,2023-10-20,30.9,27.8,0.0,77
C003,2023-07-15,23.1,11.4,19.5,78
A001,2023-06-18,26.5,17.7,0.0,74
E005,2023-12-26,30.4,26.3,0.0,71
D004,2023-10-26,34.4,27.1,0.0,50
D004,2023-06-15,26.3,12.4,0.0,83
D004,2023-04-14,21.1,9.1,0.0,52
B002,2023-02-15,20.6,11.8,0.0,47
C003,2023-06-28,30.6,23.2,20.4,47
E005,2023-01-22,29.7,26.4,20.5,77
B002,2023-06-16,23.3,17.3,0.0,37
C003,2023-02-10,23.7,9.6,16.6,40
B002,2023-10-02,23.6,13.0,0.0,41
A001,2023-02-01,31.7,16.8,0.0,54
A001,2023-10-25,35.0,26.4,0.0,47
A001,2023-01-07,22.0,9.5,0.0,50
D004,2023-12-16,26.2,12.1,0.0,74
D004,2023-01-03,28.4,17.9,0.0,42
A001,2023-09-09,23.4,9.5,13.6,40
A001,2023-08-03,25.4,19.3,0.0,77
C003,2023-08-24,34.2,26.3,0.0,78
C003,2023-10-30,23.0,16.6,0.0,63
E005,2023-04-09,29.0,23.0,0.0,80
A001,2023-11-13,22.2,11.8,0.7,37
A001,2023-03-12,29.1,19.3,0.0,30
C003,2023-11-23,24.2,14.1,9.7,62
B002,2023-11-23,23.3,13.9,0.0,54
E005,2023-09-13,35.4,28.6,0.0,74
A001,2023-09-07,28.6,14.9,0.0,38
C003,2023-01-03,22.7,8.0,13.2,37
E005,2023-02-05,32.4,26.0,12.7,87
A001,2023-06-23,32.1,25.3,0.0,81
C003,2023-01-03,28.5,22.2,0.0,75
E005,2023-01-15,34.6,30.6,0.0,83
D004,2023-05-03,24.2,18.3,4.9,49
D004,2023-06-26,32.0,21.5,14.4,75
A001,2023-12-14,20.2,11.8,8.1,79
A001,2023-04-21,23.9,13.9,0.0,46
B002,2023-12-11,31.0,18.6,0.0,35
B002,2023-07-07,31.0,20.1,10.5,50
A001,2023-12-14,29.3,19.8,0.0,70
D004,2023-06-27,30.1,22.7,0.0,35
E005,2023-07-13,37.3,31.2,0.0,90
D004,2023-07-27,32.9,18.4,0.0,68
B002,2023-03-19,30.4,25.0,0.0,39
B002,2023-02-22,27.2,19.5,21.9,55
C003,2023-07-15,20.4,10.2,0.0,47
D004,2023-06-09,20.7,9.1,0.0,65
C003,2023-01-14,24.3,16.9,0.0,58
A001,2023-02-09,24.7,13.1,0.0,63
E005,2023-02-10,33.6,26.3,20.2,73
E005,2023-11-13,32.9,27.3,0.0,76
D004,2023-09-06,30.4,17.8,0.0,40
E005,2023-07-31,35.8,32.0,19.5,74
E005,2023-02-23,33.4,30.4,0.0,74
B002,2023-04-29,34.1,25.1,0.0,46
B002,2023-11-22,29.0,16.7,12.3,32
A001,2023-11-30,32.6,26.0,0.0,38
A001,2023-04-08,24.1,19.0,0.0,68
E005,2023-01-10,32.5,25.4,0.0,84
A001,2023-03-07,25.8,19.0,0.0,73
A001,2023-09-14,24.9,14.5,0.0,49
C003,2023-06-28,32.3,18.0,0.0,61
B002,2023-06-30,30.3,15.8,0.0,82
A001,2023-01-25,31.9,17.8,21.8,49
C003,2023-01-04,28.2,17.9,0.0,78
B002,2023-12-01,34.4,28.1,0.0,30
E005,2023-04-30,36.1,31.9,0.0,76
D004,2023-04-16,27.4,18.3,0.0,40
E005,2023-04-22,30.1,23.4,0.0,82
A001,2023-06-16,28.1,14.1,22.1,65
C003,2023-12-26,30.7,23.0,0.0,48
D004,2023-05-14,23.6,15.7,0.0,40
B002,2023-01-27,31.5,22.7,7.8,62
D004,2023-03-27,22.8,17.5,11.1,65
E005,2023-10-08,37.2,32.8,0.0,95
C003,2023-05-30,28.1,22.8,0.0,52
D004,2023-07-29,23.0,13.0,0.0,47
E005,2023-06-14,37.6,32.2,0.0,82
D004,2023-07-14,30.3,18.5,0.0,35
D004,2023-03-16,26.5,18.2,0.0,48
D004,2023-09-21,25.0,15.2,9.9,58
C003,2023-07-30,23.8,11.4,16.1,52
A001,2023-04-11,26.8,18.1,6.0,73
B002,2023-02-05,31.4,18.5,21.3,82
D004,2023-01-25,22.4,7.8,0.0,46
D004,2023-11-08,27.9,14.7,0.0,85
E005,2023-01-10,36.8,32.1,18.4,81
E005,2023-12-31,35.9,28.2,23.3,70
D004,2023-08-05,29.2,17.8,7.4,63
B002,2023-10-02,27.0,13.5,0.0,53
C003,2023-07-25,24.5,15.6,1.5,61
E005,2023-06-05,31.9,28.5,0.0,95
B002,2023-07-23,22.9,9.5,11.6,76
C003,2023-04-26,22.0,7.5,0.0,85
B002,2023-05-14,24.7,18.1,0.0,68
C003,2023-09-29,34.6,28.5,0.0,54
B002,2023-10-28,26.8,15.9,4.0,35
D004,2023-02-26,30.6,18.6,0.0,79
C003,2023-07-14,23.2,13.3,0.0,44
E005,2023-12-12,37.7,32.9,0.0,86
B002,2023-12-07,28.5,21.8,0.0,68
B002,2023-06-29,30.7,23.5,16.6,60
A001,2023-10-20,26.3,20.2,16.8,71
C003,2023-05-03,29.5,23.3,0.0,79
C003,2023-03-01,28.4,14.6,0.0,43
D004,2023-09-30,24.1,16.7,0.0,76
E005,2023-06-16,33.5,28.2,2.5,95
C003,2023-01-24,26.3,19.4,0.0,75
E005,2023-02-28,34.7,28.3,0.0,75
A001,2023-10-02,25.6,15.9,0.0,85
C003,2023-03-07,28.9,20.2,12.0,46
E005,2023-09-22,36.6,32.8,0.0,87
C003,2023-06-23,34.9,28.9,0.0,46
A001,2023-02-24,33.9,20.6,24.4,69
D004,2023-03-24,21.7,10.6,0.0,62
C003,2023-07-15,32.7,22.0,11.1,58
C003,2023-05-03,34.5,22.0,16.9,71
A001,2023-11-22,31.1,23.6,10.8,42
C003,2023-01-04,20.5,11.4,0.0,36
D004,2023-01-02,28.5,18.4,19.3,33
A001,2023-09-05,32.2,22.0,0.0,55
B002,2023-07-24,23.8,9.2,0.0,30
E005,2023-11-24,37.2,33.2,0.0,82
D004,2023-10-20,21.7,14.8,17.5,60
C003,2023-03-04,24.7,13.1,0.0,72
D004,2023-05-23,23.4,15.0,1.3,82
D004,2023-08-05,24.1,17.8,8.9,69
D004,2023-01-20,26.9,15.0,0.0,68
C003,2023-03-02,34.2,22.7,0.0,36
A001,2023-11-20,28.5,17.9,12.5,59
A001,2023-04-08,31.5,19.7,24.9,77
C003,2023-03-14,31.3,18.0,0.0,82
C003,2023-09-07,26.2,17.5,0.0,46
E005,2023-05-22,35.4,31.1,0.0,75
E005,2023-03-25,32.6,28.1,0.0,91
A001,2023-12-23,25.8,13.3,0.0,45
D004,2023-07-09,32.1,20.8,23.0,81
A001,2023-04-06,30.5,15.9,0.0,77
C003,2023-12-20,23.6,9.3,0.0,39
B002,2023-10-23,26.8,19.0,0.0,50
B002,2023-12-05,33.7,26.1,12.4,64
B002,2023-07-16,21.5,12.6,0.0,70
C003,2023-06-13,25.2,18.0,0.0,47
D004,2023-10-01,24.3,17.6,0.0,35
C003,2023-07-21,27.7,17.3,16.7,81
C003,2023-01-04,24.5,17.1,6.1,49
A001,2023-05-05,24.6,16.0,0.0,39
E005,2023-01-01,33.5,28.2,0.0,71
C003,2023-03-18,30.1,24.2,7.3,71
D004,2023-12-19,34.8,22.1,19.6,51
C003,2023-02-11,24.9,14.7,1.1,59
C003,2023-09-05,22.3,11.5,18.9,78
B002,2023-11-21,22.7,17.2,0.0,31
E005,2023-03-12,30.8,24.2,0.0,88
A001,2023-12-11,25.3,18.7,0.0,71
B002,2023-09-30,23.8,15.0,0.0,79
D004,2023-06-13,25.0,17.4,0.0,84
D004,2023-08-02,27.3,19.0,24.0,67
C003,2023-09-05,30.5,17.9,0.0,85
D004,2023-07-28,32.1,25.4,0.0,39
B002,2023-05-04,33.7,20.1,0.0,79
C003,2023-02-22,28.1,19.9,0.0,43
A001,2023-11-15,24.9,17.0,0.0,65
E005,2023-09-01,32.7,28.8,0.0,76
B002,2023-09-27,25.9,15.9,15.3,42
D004,2023-02-14,27.5,13.7,0.0,68
D004,2023-03-17,32.8,26.9,9.6,34
A001,2023-09-08,22.6,10.5,14.5,38
A001,2023-07-29,25.9,20.8,0.0,70
D004,2023-01-25,27.7,16.9,0.0,80
D004,2023-11-02,32.3,24.9,14.5,48
A001,2023-02-13,25.6,18.5,0.0,81
C003,2023-04-26,22.3,9.4,15.9,81
A001,2023-11-26,20.6,14.1,0.0,33
E005,2023-01-18,31.2,27.8,0.0,94
E005,2023-05-02,35.2,29.0,0.0,76
B002,2023-10-18,30.2,16.1,4.1,38
A001,2023-06-14,20.3,6.2,0.0,77
D004,2023-04-15,23.2,13.4,0.0,57
C003,2023-05-18,20.7,14.1,22.4,52
E005,2023-02-01,33.3,25.7,0.0,95
D004,2023-11-23,34.9,29.6,17.2,47
D004,2023-10-17,20.6,14.4,0.0,43
D004,2023-10-12,33.4,23.5,0.0,58
C003,2023-03-04,22.2,17.2,7.0,45
C003,2023-11-09,32.7,21.3,0.0,61
C003,2023-12-04,29.2,17.0,0.0,55
D004,2023-05-23,31.4,26.4,0.0,58
C003,2023-08-26,34.9,28.0,0.0,60
B002,2023-09-08,26.6,17.9,0.0,70
C003,2023-11-21,34.5,26.8,0.0,61
E005,2023-06-26,34.7,28.6,0.0,89
B002,2023-08-07,34.8,27.4,0.0,35
C003,2023-03-30,25.8,18.4,0.0,79
A001,2023-07-09,24.1,9.9,7.3,66
D004,2023-04-01,27.7,17.0,0.0,48
E005,2023-07-17,33.1,29.2,0.0,85
E005,2023-10-10,36.9,33.4,0.0,81
C003,2023-04-30,22.1,10.3,0.0,42
D004,2023-04-17,29.9,23.0,0.0,32
B002,2023-10-24,30.3,24.4,21.5,30
A001,2023-06-25,23.1,11.5,11.5,54
D004,2023-07-16,25.6,14.4,0.0,41
A001,2023-04-14,25.7,12.5,0.0,32
A001,2023-02-08,26.9,13.0,18.7,77
C003,2023-10-19,21.7,15.1,0.0,59
C003,2023-02-12,21.0,6.3,0.0,41
B002,2023-12-07,20.8,10.2,0.0,37
D004,2023-11-05,21.9,10.1,3.1,61
E005,2023-01-19,33.1,25.9,0.0,71
B002,2023-11-20,29.5,16.8,3.9,80
B002,2023-04-05,20.5,7.7,0.0,42
A001,2023-09-05,21.5,15.8,0.0,36
E005,2023-07-25,34.8,28.0,17.3,75
B002,2023-02-03,26.7,15.3,14.4,76
E005,2023-05-27,32.4,29.3,0.0,86
E005,2023-08-25,32.9,26.9,0.0,87
B002,2023-01-06,28.6,19.1,0.0,43
E005,2023-10-21,29.6,21.9,14.9,80
B002,2023-09-27,33.2,21.8,23.6,76
B002,2023-12-04,23.8,14.2,0.0,67
E005,2023-05-02,35.9,29.1,0.0,89
D004,2023-08-28,29.2,15.5,0.0,82
D004,2023-11-29,21.0,15.4,0.0,71
C003,2023-11-23,20.1,9.8,10.3,36
D004,2023-01-02,27.1,18.3,0.0,35
B002,2023-01-15,33.4,22.1,5.2,65
E005,2023-09-21,35.9,32.2,0.0,91
C003,2023-07-05,24.1,14.2,0.0,53
B002,2023-01-23,34.6,28.4,12.8,40
E005,2023-10-29,36.4,29.0,0.0,92
C003,2023-02-06,31.1,22.6,17.9,71
B002,2023-11-07,27.8,14.4,16.8,78
C003,2023-05-01,26.7,14.5,0.0,51
B002,2023-05-24,27.1,14.4,6.1,38
B002,2023-09-22,30.1,18.5,0.0,41
C003,2023-04-17,32.5,25.1,0.0,43
B002,2023-10-17,25.6,17.2,0.0,39
E005,2023-12-17,36.1,29.9,0.0,85
E005,2023-08-07,30.0,25.9,20.6,73
